TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID,
08-06-2020 00:00,TXN00000224,A00004253,PLC00000968,08-09-2019,06-06-2020,06-06-2020,Travel,76.13,3000,Celestine Woods,7802 North Alsup Road,,Litchfield Park,AZ,85340,285-93-3039,Y,29,73,Y,4,L,Mortgage,MI,13521291,XMJV78102529769703,High School,A,Minor Loss,None,1,1,AZ,Glendale,15,AGENT00709,,
08-06-2020 00:00,TXN00000225,A00007386,PLC00009204,20-09-2019,27-05-2020,01-06-2020,Mobile,8.51,500,Jennifer Zimmerman,111 20th Street,,Mexico Beach,FL,32456,125-59-8446,Y,32,46,Y,4,H,Own,LI,82589219,NXOC97898669843423,Bachelor,A,Minor Loss,None,1,1,DC,Washington,2,AGENT00917,,
09-06-2020 00:00,TXN00000226,A00003800,PLC00009464,14-03-2014,24-05-2020,29-05-2020,Health,118.33,7000,Thomas Hickson,1261 Steamboat Drive,#3,Fayetteville,AR,72704,593-56-3766,Y,50,73,Y,4,H,Own,MI,55229467,EGPN11128071675298,High School,A,Major Loss,None,1,1,CT,Manchester,3,AGENT00395,VNDR00168,
09-06-2020 00:00,TXN00000227,A00008730,PLC00001068,09-02-2017,23-05-2020,28-05-2020,Property,137.68,15000,Mildred Stone,535 Saddlewood Lane,,Montgomery,AL,36109,704-84-4028,Y,41,49,Y,6,M,Own,MI,117314391,CZMN43170080346002,Masters,A,Total Loss,None,0,1,MA,Webster,1,AGENT00739,VNDR00132,
09-06-2020 00:00,TXN00000228,A00006834,PLC00006904,18-09-2018,31-05-2020,03-06-2020,Life,98.28,49000,Bryan Barbour,5302 1st Street Northwest,,Washington,DC,20011,475-19-0005,Y,62,108,N,3,M,Rent,LI,60872016,GPRJ27540299647298,High School,D,Total Loss,Ambulance,1,1,CA,Ione,15,AGENT00242,VNDR00083,
09-06-2020 00:00,TXN00000229,A00003354,PLC00003394,01-07-2018,24-05-2020,29-05-2020,Property,111.12,34000,Andree Williams,2068 Happy Lane,,Crofton,MD,21114,131-44-8658,Y,43,91,Y,6,L,Mortgage,MI,99311755,LDTU92645157007043,College,A,Major Loss,Ambulance,1,1,AZ,Glendale,6,AGENT00129,VNDR00216,
09-06-2020 00:00,TXN00000230,A00009382,PLC00008203,04-02-2019,24-05-2020,29-05-2020,Motor,92.14,1000,Anita Granado,809 Blue Ridge Drive,,Edmond,OK,73003,704-55-9141,Y,32,22,Y,6,M,Mortgage,LI,76807431,FXUZ80480500349518,MD,A,Major Loss,Other,1,1,FL,Panama City,7,AGENT00063,VNDR00153,
09-06-2020 00:00,TXN00000231,A00003257,PLC00006188,05-05-2015,30-05-2020,02-06-2020,Travel,53.47,5000,Marie Collins,190 Church Street,,Burlington,VT,5401,635-58-5527,Y,31,99,Y,3,H,Own,MI,26117058,UBYI82789037262632,High School,D,Minor Loss,Ambulance,0,1,CA,Oakland,16,AGENT00497,VNDR00535,
09-06-2020 00:00,TXN00000232,A00000848,PLC00001622,26-06-2018,07-06-2020,07-06-2020,Property,133.58,30000,Hazel Ferris,1254 Muldoon Road,,Anchorage,AK,99504,635-44-0547,N,50,23,Y,2,L,Mortgage,MI,56584305,RNGP90956091813307,PhD,A,Total Loss,Ambulance,1,1,TN,Nashville,15,AGENT00459,VNDR00075,
09-06-2020 00:00,TXN00000233,A00008547,PLC00007452,14-12-2011,02-06-2020,04-06-2020,Health,129.55,5000,Randi Dinsmoor,2316 Northwest 113th Street,,Oklahoma City,OK,73120,563-41-0141,N,45,51,Y,4,M,Rent,HI,120090424,KLNQ44323456771787,MD,A,Total Loss,Ambulance,1,1,CO,Greeley,8,AGENT00980,VNDR00313,
09-06-2020 00:00,TXN00000234,A00001399,PLC00006739,05-06-2017,21-05-2020,26-05-2020,Motor,136.01,5000,Darrel Ralph,25 Cliffside Drive,D,Manchester,CT,6042,176-06-3040,N,37,88,Y,6,L,Mortgage,MI,84144157,YAKC79891420748498,PhD,A,Major Loss,Other,0,1,VT,Hartford,15,AGENT00322,VNDR00430,
09-06-2020 00:00,TXN00000235,A00007605,PLC00008431,22-04-2011,24-05-2020,29-05-2020,Health,149.02,2000,Walter Daughtry,17433 Teklanika Drive,,Anchorage,AK,99577,711-81-1226,N,36,109,Y,2,H,Mortgage,MI,81450857,BSRL46269462933100,Masters,A,Major Loss,Ambulance,0,1,CO,Arvada,19,AGENT00660,,
09-06-2020 00:00,TXN00000236,A00007591,PLC00000219,16-09-2019,05-06-2020,06-06-2020,Property,120.41,10000,Robert Sim,3104 Southwest 46th Street,,Oklahoma City,OK,73119,105-40-1133,Y,60,40,Y,7,H,Mortgage,LI,126093056,ELWU59664049722913,High School,A,Major Loss,Ambulance,0,1,CA,Newark,1,AGENT00218,,
09-06-2020 00:00,TXN00000237,A00000787,PLC00003712,14-01-2013,29-05-2020,03-06-2020,Mobile,7.03,700,Kevin Haggerty,1838 North Scull Creek Drive,,Fayetteville,AR,72703,212-87-2905,N,28,105,Y,4,M,Mortgage,MI,108984947,GMVB64433785612746,High School,A,Total Loss,Ambulance,1,0,VT,Montpelier,11,AGENT00636,VNDR00543,
09-06-2020 00:00,TXN00000238,A00000912,PLC00002832,26-11-2019,24-05-2020,29-05-2020,Property,127.6,28000,Thomas Lelacheur,11160 Vosikof Place,,Anchorage,AK,99507,320-83-4541,Y,46,111,Y,5,L,Own,MI,115799976,EZER24237946694898,High School,A,Total Loss,Other,0,1,FL,Panama City,7,AGENT01001,VNDR00316,
09-06-2020 00:00,TXN00000239,A00007889,PLC00003833,26-06-2014,29-05-2020,03-06-2020,Property,80.98,30000,Alisha Peterson,9903 West 53rd Place,,Arvada,CO,80002,338-05-3092,N,61,109,Y,5,L,Mortgage,MI,103791944,PWBD40489024760463,Bachelor,A,Minor Loss,Ambulance,1,1,MA,Medford,20,AGENT00312,VNDR00591,
09-06-2020 00:00,TXN00000240,A00005063,PLC00009179,11-08-2014,04-06-2020,05-06-2020,Life,73.52,55000,Julie Moore,22207 Quinterno Court,,Cupertino,CA,95014,139-33-8920,Y,36,25,Y,5,M,Rent,MI,110134837,AFGS52776940033245,College,A,Total Loss,None,1,1,CT,Manchester,16,AGENT00806,,
09-06-2020 00:00,TXN00000241,A00009842,PLC00006757,06-10-2015,26-05-2020,31-05-2020,Travel,57.72,5000,Jason Cearns,10124 Watsonville Road,,Louisville,KY,40272,562-52-6620,N,43,35,N,5,M,Mortgage,MI,52552108,XELK57628248434531,MD,A,Major Loss,Ambulance,0,1,VT,Bethel,17,AGENT00613,VNDR00243,
09-06-2020 00:00,TXN00000242,A00001073,PLC00005825,17-06-2017,22-05-2020,27-05-2020,Mobile,10.61,700,Jeffrey Arnold,10332 Thuja Circle,,Anchorage,AK,99507,425-56-8195,Y,28,92,Y,6,L,Mortgage,HI,97428132,LHPQ05047779813952,Bachelor,A,Total Loss,Ambulance,1,1,CT,Manchester,7,AGENT01011,,
09-06-2020 00:00,TXN00000243,A00005542,PLC00005490,15-11-2013,21-05-2020,26-05-2020,Life,74.66,63000,Sarah Clermont,22 South Duncan Avenue,#420,Fayetteville,AR,72701,094-75-4125,Y,37,79,Y,6,M,Rent,LI,128137279,CSHI33755575822722,College,A,Total Loss,Other,1,1,AR,Fayetteville,8,AGENT00807,VNDR00458,
09-06-2020 00:00,TXN00000244,A00007877,PLC00008085,25-01-2012,26-05-2020,31-05-2020,Travel,77.35,1000,John Knapp,4016 Doane Street,,Fremont,CA,94538,093-37-7984,Y,53,46,Y,2,M,Mortgage,LI,65377503,WLKS36972516279631,Bachelor,A,Major Loss,Ambulance,1,1,MA,Fall River,0,AGENT00018,VNDR00540,
09-06-2020 00:00,TXN00000245,A00006667,PLC00006088,18-12-2016,20-05-2020,25-05-2020,Property,130.65,39000,Robert Valasquez,10927 West 59th Avenue,,Arvada,CO,80004,125-44-0746,Y,63,83,Y,5,M,Mortgage,LI,56694965,VTPB50006233282899,Bachelor,A,Total Loss,Police,0,1,AR,Fayetteville,13,AGENT01086,,
09-06-2020 00:00,TXN00000246,A00009896,PLC00000893,03-03-2015,08-06-2020,08-06-2020,Mobile,10.2,400,Viviana Cole,4513 Beth Manor Drive,,Montgomery,AL,36109,823-63-6516,Y,55,79,Y,4,M,Mortgage,MI,17307958,OGCZ57044392151471,Masters,A,Total Loss,None,1,0,KY,Louisville,8,AGENT00295,,
09-06-2020 00:00,TXN00000247,A00004413,PLC00009585,18-01-2020,20-05-2020,25-05-2020,Motor,123.3,1000,Latonya Combs,38252 Farwell Drive,,Fremont,CA,94536,843-60-1813,N,54,31,Y,7,L,Rent,LI,86493165,HTBW53744271733154,Bachelor,A,Total Loss,Ambulance,0,1,CA,Hanford,7,AGENT00864,,
10-06-2020 00:00,TXN00000248,A00004506,PLC00009512,26-05-2012,03-06-2020,05-06-2020,Motor,90.32,5000,Dale Miller,3300 Crystal Road,,Montgomery,AL,36110,372-74-7515,Y,26,106,Y,6,M,Mortgage,HI,66215240,ABGG86475515589450,Bachelor,A,Total Loss,Other,1,1,FL,Panama City,0,AGENT00974,VNDR00204,
10-06-2020 00:00,TXN00000249,A00004564,PLC00008175,27-01-2020,05-06-2020,06-06-2020,Mobile,10.18,200,Delma Mallett,2063 Notchbrook Road,,Stowe,VT,5672,180-98-5958,Y,62,107,Y,3,M,Rent,MI,97334530,GXNL73816580780245,High School,A,Major Loss,Ambulance,1,1,VT,Poultney,19,AGENT00464,,
10-06-2020 00:00,TXN00000250,A00005816,PLC00005168,12-08-2018,30-05-2020,04-06-2020,Health,190.93,4000,Jennifer Macdonald,152 Teddy Drive,,Union City,CA,94587,776-68-6774,Y,45,8,Y,7,H,Mortgage,HI,10440016,GUCT24555967299339,Bachelor,A,Major Loss,Ambulance,1,1,CT,Manchester,14,AGENT00367,VNDR00529,
10-06-2020 00:00,TXN00000251,A00008005,PLC00002319,29-08-2018,06-06-2020,07-06-2020,Mobile,11.64,100,Joan Potts,100 Lake Forest Drive,,Montgomery,AL,36117,734-68-6068,Y,59,103,Y,3,M,Mortgage,LI,91133465,JEDO27712112453076,Bachelor,A,Major Loss,Police,0,1,OK,Midwest City,6,AGENT00979,VNDR00086,
10-06-2020 00:00,TXN00000252,A00004325,PLC00002914,08-02-2014,08-06-2020,08-06-2020,Motor,74.82,6000,Alice Vigue,82 East Foster Street,#2,Melrose,MA,2176,326-24-7077,N,35,50,Y,5,M,Mortgage,MI,11265313,LOIW13712161993216,Bachelor,D,Minor Loss,None,0,1,AK,Anchorage,2,AGENT00412,VNDR00517,
10-06-2020 00:00,TXN00000253,A00007699,PLC00003526,18-12-2017,03-06-2020,05-06-2020,Travel,98.9,3000,Steve Smith,190 Church Street,,Burlington,VT,5401,254-48-6560,N,28,50,Y,6,L,Rent,LI,24205933,INHK47197588233248,Bachelor,A,Total Loss,Ambulance,1,1,MA,Gardner,6,AGENT00121,,
10-06-2020 00:00,TXN00000254,A00004524,PLC00006537,28-09-2018,28-05-2020,02-06-2020,Motor,70.94,4000,Rogelio Joseph,1930 Churchview Court,,Millersville,MD,21108,526-03-0695,Y,50,95,Y,4,M,Rent,LI,18487495,FAMR97689140810133,PhD,A,Total Loss,Ambulance,0,1,CA,San Leandro,10,AGENT00428,VNDR00188,
10-06-2020 00:00,TXN00000255,A00006293,PLC00003619,02-02-2019,02-06-2020,05-06-2020,Motor,106.17,2000,Joseph White,1309 Columbia Road Northwest,,Washington,DC,20009,895-70-6316,Y,29,30,Y,5,M,Rent,LI,98049837,YBQD23787925253211,High School,A,Minor Loss,None,1,1,KY,Louisville,23,AGENT00274,,
10-06-2020 00:00,TXN00000256,A00004252,PLC00004283,07-02-2011,31-05-2020,03-06-2020,Life,88.45,80000,Leroy Huling,6328 West Brown Street,,Glendale,AZ,85302,691-55-2667,Y,47,12,Y,3,L,Rent,MI,42834661,CXAG70277858887179,MD,A,Major Loss,Ambulance,1,1,MD,Glen Burnie,6,AGENT00027,VNDR00126,
10-06-2020 00:00,TXN00000257,A00003797,PLC00001855,10-10-2019,26-05-2020,31-05-2020,Travel,75.38,4000,Annabelle Krouse,5631 West Colter Street,#2129,Glendale,AZ,85301,160-06-5897,Y,38,9,N,3,M,Mortgage,LI,101926180,OYBK58585031631027,NA,A,Major Loss,Police,0,0,CO,Arvada,10,AGENT00014,VNDR00546,
10-06-2020 00:00,TXN00000258,A00003072,PLC00008557,15-02-2014,27-05-2020,01-06-2020,Life,57.15,54000,Tommy Young,7717 Everett Street,,Arvada,CO,80005,334-02-5555,Y,33,6,Y,2,M,Own,MI,69390874,UBWX63573537274229,NA,A,Minor Loss,None,0,1,AK,Anchorage,13,AGENT00413,,
10-06-2020 00:00,TXN00000259,A00002757,PLC00001961,12-05-2016,05-06-2020,06-06-2020,Motor,73.44,1000,Daniel Stephen,1629 South Razorback Road,#108,Fayetteville,AR,72701,379-44-3275,Y,57,95,Y,2,L,Mortgage,HI,94794283,GXPP27675575143499,Bachelor,A,Major Loss,Ambulance,1,1,AK,Anchorage,18,AGENT00808,VNDR00550,
10-06-2020 00:00,TXN00000260,A00004422,PLC00003474,23-01-2013,22-05-2020,27-05-2020,Mobile,9.6,200,Jill Alonzo,2400 Easy Street,,San Leandro,CA,94578,198-25-7145,Y,25,48,Y,3,M,Rent,MI,128613560,ZUXM15420006014019,High School,A,Minor Loss,Other,1,0,FL,Panama City,11,AGENT00982,VNDR00228,
10-06-2020 00:00,TXN00000261,A00002818,PLC00006148,27-11-2014,02-06-2020,05-06-2020,Motor,129.97,4000,Timothy Williamson,2315 Kimberly Drive,,Nashville,TN,37214,846-13-6037,N,39,17,N,7,M,Own,HI,37959182,BQZV11234475312492,High School,D,Major Loss,Other,0,1,AK,Anchorage,6,AGENT01068,VNDR00307,
10-06-2020 00:00,TXN00000262,A00004769,PLC00001521,23-06-2018,06-06-2020,07-06-2020,Life,52.48,73000,Kari Pritt,39247 Sundale Drive,,Fremont,CA,94538,355-26-1679,Y,34,13,Y,2,L,Rent,LI,32418547,AQPT75206728078761,High School,A,Minor Loss,Ambulance,1,1,OK,Moore,16,AGENT00392,VNDR00385,
10-06-2020 00:00,TXN00000263,A00008702,PLC00005071,22-01-2014,25-05-2020,30-05-2020,Motor,134.18,4000,Pedro Brown,809 Blue Ridge Drive,,Edmond,OK,73003,097-59-3054,Y,31,7,Y,6,L,Mortgage,HI,103040543,FSDK42268232724058,MD,A,Minor Loss,Police,1,1,AL,Montgomery,1,AGENT00072,VNDR00582,
10-06-2020 00:00,TXN00000264,A00002353,PLC00000813,03-08-2019,30-05-2020,04-06-2020,Travel,66.98,5000,Jerrod Robidoux,1606 Trevilian Way,,Louisville,KY,40205,451-34-4277,Y,33,59,Y,5,L,Own,HI,93004602,QOLV33168017102370,Bachelor,A,Major Loss,Ambulance,1,1,CA,Fremont,19,AGENT01103,,
10-06-2020 00:00,TXN00000265,A00009319,PLC00003287,22-10-2016,23-05-2020,28-05-2020,Mobile,7.38,400,Richard Love,3377 Sandstone Court,,Pleasanton,CA,94588,828-96-2792,Y,52,31,Y,7,H,Own,MI,27786174,DPRS32503805218174,High School,A,Total Loss,Police,1,0,DC,Washington,23,AGENT01121,VNDR00461,
10-06-2020 00:00,TXN00000266,A00004971,PLC00002386,28-11-2014,31-05-2020,03-06-2020,Health,149.03,2000,Ryan Perez,802 Virginia Avenue,,Lynn Haven,FL,32444,404-50-1354,Y,36,111,Y,5,M,Mortgage,MI,39637606,PMEN38704566633943,College,A,Major Loss,None,1,0,CT,Manchester,19,AGENT00480,VNDR00509,
10-06-2020 00:00,TXN00000267,A00005752,PLC00003511,11-08-2014,07-06-2020,07-06-2020,Motor,134.54,6000,Marion Smith,4506 Eads Place Northeast,,Washington,DC,20019,528-62-5761,N,36,38,Y,2,L,Rent,MI,74774508,BHHK77740382398037,High School,A,Total Loss,Police,1,0,AR,Fayetteville,1,AGENT00173,VNDR00187,
10-06-2020 00:00,TXN00000268,A00002527,PLC00007817,30-11-2014,25-05-2020,30-05-2020,Travel,61.82,1000,Lorena Ramirez,3323 Summerhill Drive,,Fayetteville,AR,72703,765-76-3333,Y,52,31,Y,4,M,Rent,LI,29136719,YZDF67985055598162,High School,A,Total Loss,Ambulance,1,0,AK,Anchorage,1,AGENT00217,VNDR00325,
10-06-2020 00:00,TXN00000269,A00000970,PLC00007756,27-06-2018,08-06-2020,08-06-2020,Travel,89.56,5000,Anna Jordan,332 Concord Avenue,,Cambridge,MA,2138,482-60-5250,Y,48,26,Y,2,M,Mortgage,HI,23745740,QQEO43961033374988,High School,A,Major Loss,Ambulance,1,0,CT,Manchester,12,AGENT00673,VNDR00423,
10-06-2020 00:00,TXN00000270,A00001896,PLC00009590,13-01-2019,08-06-2020,08-06-2020,Travel,72.49,1000,Margaret Reid,1456 North Coghill Drive,#106,Fayetteville,AR,72704,166-29-9883,Y,63,97,Y,5,M,Rent,MI,44453817,VJMN40859380152473,High School,A,Total Loss,Police,0,1,AL,Montgomery,1,AGENT00925,VNDR00010,
11-06-2020 00:00,TXN00000271,A00009828,PLC00009303,01-10-2019,06-06-2020,07-06-2020,Life,82.7,72000,William Archibald,565 Amber Isle,,Alameda,CA,94501,849-97-4245,Y,49,119,N,7,L,Rent,MI,75617936,EBDV76632129201640,Bachelor,A,Total Loss,Police,1,0,KY,Louisville,5,AGENT00789,,
11-06-2020 00:00,TXN00000272,A00000412,PLC00003751,14-11-2013,08-06-2020,08-06-2020,Health,131.7,11000,Ethel Forti,2622 Martin Luther King Junior Boulevard,,Fayetteville,AR,72704,092-62-1896,Y,26,6,Y,7,M,Rent,MI,26646464,RYSF86065317836886,High School,A,Major Loss,None,1,0,OK,Edmond,20,AGENT00115,VNDR00545,
11-06-2020 00:00,TXN00000273,A00000295,PLC00008361,26-12-2014,05-06-2020,07-06-2020,Property,153.34,27000,Jeffrey Walters,6120 Southeast 84th Street,,Oklahoma City,OK,73135,023-59-9167,N,62,59,Y,6,M,Mortgage,MI,115763083,CYQZ98850774340948,PhD,A,Major Loss,Other,1,0,AK,Soldotna,12,AGENT00241,VNDR00571,
11-06-2020 00:00,TXN00000274,A00008093,PLC00008826,21-08-2012,29-05-2020,03-06-2020,Health,180.34,12000,Griselda Blackman,7450 Wade Circle,,Anchorage,AK,99518,699-35-4813,Y,62,86,Y,3,M,Rent,MI,66780649,SMCV98011257015265,Bachelor,A,Total Loss,Ambulance,1,1,CO,Arvada,23,AGENT00667,,
11-06-2020 00:00,TXN00000275,A00003541,PLC00004868,09-03-2019,03-06-2020,06-06-2020,Mobile,8.74,100,Dale Goss,2508 Grant Avenue,,Panama City,FL,32405,172-45-1024,Y,45,68,Y,7,M,Mortgage,MI,33069995,EGIZ82119955137024,Bachelor,A,Minor Loss,Ambulance,1,1,AK,Anchorage,6,AGENT00094,VNDR00060,
11-06-2020 00:00,TXN00000276,A00001678,PLC00009064,25-12-2018,25-05-2020,30-05-2020,Property,85.41,29000,Micheal Houston,2411 Alteras Drive,,Nashville,TN,37211,890-43-1201,Y,27,52,Y,4,M,Mortgage,LI,11263072,IGWL94754510401195,High School,A,Major Loss,Ambulance,0,1,KY,Louisville,6,AGENT00037,VNDR00538,
11-06-2020 00:00,TXN00000277,A00008295,PLC00001572,24-07-2018,01-06-2020,04-06-2020,Health,141.15,11000,Christopher Vollmer,32 Royal Drive,,Louisville,KY,40214,570-81-9012,Y,46,80,Y,2,M,Own,MI,52396115,ZMPH49852398928788,High School,A,Minor Loss,Other,1,1,KY,Louisville,10,AGENT00741,,
11-06-2020 00:00,TXN00000278,A00002775,PLC00003563,26-07-2017,23-05-2020,28-05-2020,Mobile,8.58,700,Eugenia Burnett,4700 10th Street Northeast,,Washington,DC,20017,239-29-6967,Y,56,86,Y,7,L,Mortgage,HI,68412122,BRJS47457486102313,High School,A,Total Loss,Ambulance,1,1,AZ,Glendale,6,AGENT00843,,
11-06-2020 00:00,TXN00000279,A00001166,PLC00003485,19-06-2012,25-05-2020,30-05-2020,Property,120.98,19000,Ruth Harris,5116 Emmanuel Avenue,,Anchorage,AK,99508,571-26-7110,Y,27,97,Y,4,M,Rent,MI,77475888,LCKI36002775451629,Bachelor,A,Minor Loss,Police,1,1,CT,Groton,12,AGENT01090,VNDR00535,
11-06-2020 00:00,TXN00000280,A00003617,PLC00001308,06-12-2011,06-06-2020,07-06-2020,Mobile,8.25,200,Walter Yoes,1208 Lindenwood Drive,,Panama City,FL,32405,805-07-0730,N,49,8,N,3,L,Own,MI,110190774,RDMU65650212875753,College,A,Total Loss,Police,1,1,AL,Montgomery,14,AGENT00059,VNDR00305,
11-06-2020 00:00,TXN00000281,A00005861,PLC00002849,29-08-2017,02-06-2020,05-06-2020,Motor,93.9,2000,William Farnsworth,46 Deslauriers Street,,Chicopee,MA,1020,136-46-4352,N,64,117,Y,5,L,Rent,MI,73072612,UAEO26735565846174,High School,A,Major Loss,Police,0,1,DC,Washington,3,AGENT00467,,
11-06-2020 00:00,TXN00000282,A00004948,PLC00003949,29-12-2011,10-06-2020,10-06-2020,Mobile,7.7,200,Darrell Vang,3604 West Market Street,,Louisville,KY,40212,381-81-0026,Y,40,46,Y,2,M,Own,MI,31769381,DJRF31439212796806,NA,A,Minor Loss,None,1,0,FL,Panama City,6,AGENT00480,VNDR00233,
11-06-2020 00:00,TXN00000283,A00004975,PLC00000973,30-08-2014,24-05-2020,29-05-2020,Health,117.02,19000,Mitchell Schultz,9302 West 58th Avenue,,Arvada,CO,80002,321-79-6627,Y,56,37,Y,5,H,Own,HI,45586026,EFRB10366659869678,NA,A,Minor Loss,Ambulance,0,0,CO,Arvada,19,AGENT00542,,
11-06-2020 00:00,TXN00000284,A00002933,PLC00007090,17-07-2012,26-05-2020,31-05-2020,Health,113.93,10000,Andrea Rivera,307 Joel Street,,Pooler,GA,31322,006-28-7382,Y,63,40,Y,6,M,Rent,MI,124925524,WKLE63262791439705,MD,D,Major Loss,Ambulance,0,1,OK,Midwest City,6,AGENT00647,VNDR00377,
11-06-2020 00:00,TXN00000285,A00002781,PLC00007234,17-06-2011,07-06-2020,08-06-2020,Property,127.79,36000,Stanley Harman,1311 Elm Hill Pike,,Nashville,TN,37210,564-76-3320,Y,54,109,Y,5,L,Rent,MI,98120280,ZJZK59122136909146,High School,A,Minor Loss,Police,1,1,GA,Savannah,10,AGENT01109,,
11-06-2020 00:00,TXN00000286,A00003981,PLC00007005,22-03-2012,08-06-2020,08-06-2020,Motor,115.54,5000,Shantel Gray,1811 1st Street Northwest,,Washington,DC,20001,283-22-6098,Y,29,117,Y,5,H,Own,HI,39426972,QUNF95860316966266,Masters,A,Total Loss,Ambulance,1,0,CA,Woodland,5,AGENT00633,VNDR00570,
11-06-2020 00:00,TXN00000287,A00007633,PLC00003257,08-08-2017,27-05-2020,01-06-2020,Life,75.85,60000,Garry Morreale,1001 Northwest 104th Street,,Oklahoma City,OK,73114,758-35-9736,Y,25,102,Y,4,L,Mortgage,MI,80301787,IWLQ14482444844438,Bachelor,A,Total Loss,Police,0,0,KY,Louisville,12,AGENT01124,VNDR00468,
11-06-2020 00:00,TXN00000288,A00003395,PLC00000935,27-12-2017,25-05-2020,30-05-2020,Property,159.98,25000,Mary Plummer,4231 Miramonte Way,,Union City,CA,94587,761-65-5201,Y,52,119,Y,3,L,Rent,MI,13079361,FIYB15820081532212,Bachelor,A,Total Loss,None,0,1,AK,Anchorage,1,AGENT00048,VNDR00019,
11-06-2020 00:00,TXN00000289,A00008184,PLC00002080,17-08-2013,02-06-2020,05-06-2020,Mobile,8.6,400,Richard Richmond,505 Tarpon Street,,Panama City Beach,FL,32413,776-10-8052,N,54,82,Y,2,L,Mortgage,MI,62233938,ARMC80571261652770,Bachelor,A,Minor Loss,Ambulance,1,0,CO,Arvada,15,AGENT00719,,
11-06-2020 00:00,TXN00000290,A00005321,PLC00001319,14-03-2012,10-06-2020,10-06-2020,Property,145,23000,Arlene Ortega,514 Flower Lane,,Alameda,CA,94502,490-49-9256,Y,60,12,Y,3,L,Rent,MI,97664019,EPSV07760524365466,Bachelor,A,Minor Loss,Ambulance,1,0,AZ,Glendale,10,AGENT01168,VNDR00555,
12-06-2020 00:00,TXN00000291,A00004662,PLC00003040,01-07-2019,26-05-2020,31-05-2020,Life,93.84,44000,Nadine Harris,42 Lake Lane,,Westmore,VT,5860,467-17-6470,N,36,84,Y,3,M,Mortgage,MI,104603882,EIZS54068557684846,Bachelor,A,Major Loss,None,0,0,MD,Severn,11,AGENT00093,,
12-06-2020 00:00,TXN00000292,A00008498,PLC00009193,09-11-2010,07-06-2020,08-06-2020,Life,52.94,47000,Michael Marks,534 Turpin Street,#APT 000001,Anchorage,AK,99504,015-13-5294,Y,36,18,Y,5,M,Mortgage,HI,129895002,EYFC70198509101344,High School,A,Total Loss,Other,0,1,DC,Washington,8,AGENT00658,VNDR00366,
12-06-2020 00:00,TXN00000293,A00007785,PLC00007551,30-12-2015,04-06-2020,07-06-2020,Property,149.77,27000,Geraldine Luck,119 Redwood Road,,Manchester,CT,6040,643-68-2305,Y,36,6,Y,2,M,Rent,MI,110271570,YSVS98098846238718,PhD,A,Minor Loss,Ambulance,1,1,CO,Arvada,1,AGENT00352,,
12-06-2020 00:00,TXN00000294,A00005768,PLC00003529,12-12-2013,07-06-2020,08-06-2020,Property,103.98,25000,Delphine Ellison,1030 Shawnee Street,#D-6,Savannah,GA,31419,061-88-6844,Y,44,67,N,5,M,Mortgage,LI,125792374,YZIS35726203301931,Masters,A,Total Loss,Other,1,1,DC,Washington,0,AGENT00077,VNDR00012,
12-06-2020 00:00,TXN00000295,A00004423,PLC00003476,02-01-2012,06-06-2020,08-06-2020,Property,138.1,23000,Vickie Lopez,2894 Music Avenue,,Grand Junction,CO,81506,014-14-2528,Y,64,109,Y,7,M,Mortgage,MI,65151062,VZPP00808597838502,High School,A,Total Loss,Ambulance,1,1,TN,Nashville,6,AGENT00161,VNDR00266,
12-06-2020 00:00,TXN00000296,A00005109,PLC00005987,04-10-2018,23-05-2020,28-05-2020,Life,82.08,89000,Arthur Herman,8427 West Glendale Avenue,#202,Glendale,AZ,85305,203-46-6332,Y,43,113,Y,3,M,Own,MI,51770457,PKOO80798508228418,MD,A,Major Loss,None,0,1,CO,Arvada,12,AGENT00492,VNDR00087,
12-06-2020 00:00,TXN00000297,A00006321,PLC00005047,04-07-2016,05-06-2020,07-06-2020,Life,56.26,70000,Karen Gorman,14300 Leesa Lane,,Edmond,OK,73013,582-29-7931,Y,61,22,Y,4,M,Rent,MI,41127829,EITR31839983140597,High School,A,Total Loss,Ambulance,1,0,AZ,Glendale,19,AGENT00383,VNDR00106,
12-06-2020 00:00,TXN00000298,A00007548,PLC00009145,19-09-2012,31-05-2020,05-06-2020,Travel,74.96,1000,Jeannie Perez,110 Lenoak Drive,,Louisville,KY,40214,669-77-0974,Y,51,51,Y,4,L,Mortgage,MI,56918434,DSXV65637521401448,Bachelor,A,Total Loss,Ambulance,1,0,GA,Savannah,13,AGENT00110,VNDR00484,
